auction_date_long,auction_desc,auction_house,auction_location,auction_name,chassis_number,image,link,link_v2,lot_description,price_eur_number,price_eur_string,price_gbp_number,price_gbp_string,price_usd_number,price_usd_string,reg_number,url,year,sourceUrl,status
"Aug 19, 2023","RM Sotheby's • Aug 19, 2023",RM Sotheby's,"Monterey, CA, USA",Monterey,,https://images.classic.com/vehicles/ae504b980142b3c30c75bc4852ec2bbe5f4f0fba.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000084116-nQNz2NW/,/veh/1990-ferrari-f40-zffgj34b000084116-nQNz2NW/,1990 Ferrari F40 Manual,,,,,3305000,"$3,305,000",,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000084116-nQNz2NW/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=2&q=Ferrari+F40,Sold
"Feb 1, 2024","PCARMARKET • Feb 1, 2024",PCARMARKET,"Obersimmental-Saanen administrative district, Bern, CHE",Obersimmental-Saanen administrative district,,https://images.classic.com/vehicles/5f05238948175ddeea653aa3056893f864bea1e7.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000085711-nBwr2NW/,/veh/1990-ferrari-f40-zffgj34b000085711-nBwr2NW/,1990 Ferrari F40 Manual,,,,,1950000,"$1,950,000
        
    
    
  
    
        
  info

      
  
  
    
    
      
          Highest Bid",,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000085711-nBwr2NW/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=2&q=Ferrari+F40,Not Sold
"Mar 2, 2023","Bonhams • Mar 2, 2023",Bonhams,"Fernandina Beach, FL, USA",Fernandina Beach,,https://images.classic.com/vehicles/4c84add6b2ed154452c3943a57803fc70ec17e32.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-zffmn34a3n0092396-WN2lv5W/,/veh/1992-ferrari-f40-zffmn34a3n0092396-WN2lv5W/,1992 Ferrari F40 Manual,,,,,,,,https://www.classic.com/veh/1992-ferrari-f40-zffmn34a3n0092396-WN2lv5W/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=2&q=Ferrari+F40,Not Sold
"Nov 17, 2023","RM Sotheby's • Nov 17, 2023",RM Sotheby's,"Las Vegas, NV, USA",Las Vegas,,https://images.classic.com/vehicles/0ce0214d74ac2d2e72e246a713a184650779db46.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-gt-zffgj34b000085690-p6w09j4/,/veh/1990-ferrari-f40-gt-zffgj34b000085690-p6w09j4/,1990 Ferrari F40 GT Manual,,,,,,,,https://www.classic.com/veh/1990-ferrari-f40-gt-zffgj34b000085690-p6w09j4/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=2&q=Ferrari+F40,Not Sold
"Nov 4, 2023","RM Sotheby's • Nov 4, 2023",RM Sotheby's,"London, GBR",London,,https://images.classic.com/vehicles/1e6c3fbd4391b8eb9d83c9808d9332a8b6645cbe.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000086097-4aK1GXW/,/veh/1990-ferrari-f40-zffgj34b000086097-4aK1GXW/,1990 Ferrari F40 Manual,,,,,2428592,"$2,428,592",,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000086097-4aK1GXW/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=2&q=Ferrari+F40,Sold
"Oct 1, 2023","Collecting Cars • Oct 1, 2023",Collecting Cars,"Hertfordshire, GBR",Hertfordshire,,https://images.classic.com/vehicles/f5b0456da1a372911b5093a28d77840e964ce242.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffgj34b000087894-4y8Xwdp/,/veh/1991-ferrari-f40-zffgj34b000087894-4y8Xwdp/,1991 Ferrari F40 Manual,,,,,2074710,"$2,074,710",,https://www.classic.com/veh/1991-ferrari-f40-zffgj34b000087894-4y8Xwdp/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=2&q=Ferrari+F40,Sold
"Aug 17, 2019","RM Sotheby's • Aug 17, 2019",RM Sotheby's,"Monterey, CA, USA",Monterey,,https://images.classic.com/vehicles/1f307fd2305d06db59dc4796b50bc0b5a96e79ea.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffmn34a5m0087568-x4ydxdp/,/veh/1991-ferrari-f40-zffmn34a5m0087568-x4ydxdp/,1991 Ferrari F40 Manual,,,,,1682500,"$1,682,500",,https://www.classic.com/veh/1991-ferrari-f40-zffmn34a5m0087568-x4ydxdp/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Sold
"Jun 18, 2023","Bonhams • Jun 18, 2023",Bonhams,"Chéserex, CHE",Chéserex,,https://images.classic.com/vehicles/d8765304be91248a10ac6953765743477ed8499f.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000083961-nXmN9BW/,/veh/1990-ferrari-f40-zffgj34b000083961-nXmN9BW/,1990 Ferrari F40 Manual,,,,,2186920,"$2,186,920",,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000083961-nXmN9BW/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=2&q=Ferrari+F40,Sold
"Mar 3, 2023","RM Sotheby's • Mar 3, 2023",RM Sotheby's,"Fernandina Beach, FL, USA",Fernandina Beach,,https://images.classic.com/vehicles/cf21f47bf5e4b5e8ad8f46d42604d65176bd69d4.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffgj34b000089121-4ZyX5Jp/,/veh/1991-ferrari-f40-zffgj34b000089121-4ZyX5Jp/,1991 Ferrari F40 Manual,,,,,1875000,"$1,875,000",,https://www.classic.com/veh/1991-ferrari-f40-zffgj34b000089121-4ZyX5Jp/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=2&q=Ferrari+F40,Sold
"Feb 4, 2023","Artcurial (EU) • Feb 4, 2023",Artcurial (EU),"Paris, FRA",Paris,,https://images.classic.com/vehicles/58ce2c5eb1f4ae123d6cf0faaa5e930ba37ac75b.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-zffgj34b000093942-Wk2gyzn/,/veh/1992-ferrari-f40-zffgj34b000093942-Wk2gyzn/,1992 Ferrari F40 Manual,,,,,2400302,"$2,400,302",,https://www.classic.com/veh/1992-ferrari-f40-zffgj34b000093942-Wk2gyzn/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Sold
"Feb 2, 2023","Bonhams • Feb 2, 2023",Bonhams,"Paris, FRA",Paris,,https://images.classic.com/vehicles/3884e92ae8dd195f1f57e9d23dfa462ccbfa9d63.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1988-ferrari-f40-zffgj34b000077676-WqkRjl4/,/veh/1988-ferrari-f40-zffgj34b000077676-WqkRjl4/,1988 Ferrari F40 Manual,,,,,2402206,"$2,402,206",,https://www.classic.com/veh/1988-ferrari-f40-zffgj34b000077676-WqkRjl4/,1988,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Sold
"Nov 9, 2022","Collecting Cars • Nov 9, 2022",Collecting Cars,"London, GBR",London,,https://images.classic.com/vehicles/bbca2e97bdc64fa9c9db458334d53a2e8f6d93df.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000085308-pgN3VVW/,/veh/1990-ferrari-f40-zffgj34b000085308-pgN3VVW/,1990 Ferrari F40 Manual,,,,,1988088,"$1,988,088",,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000085308-pgN3VVW/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Sold
"Aug 20, 2022","RM Sotheby's • Aug 20, 2022",RM Sotheby's,"Monterey County, CA, USA",Monterey County,,https://images.classic.com/vehicles/6da0130024faa79ffae013080391cfd90d128f65.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1989-ferrari-f40-competizione-zffgj34b000080782-pz7NaM4/,/veh/1989-ferrari-f40-competizione-zffgj34b000080782-pz7NaM4/,"1989 Ferrari F40 ""Competizione"" Manual",,,,,,,,https://www.classic.com/veh/1989-ferrari-f40-competizione-zffgj34b000080782-pz7NaM4/,1989,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Not Sold
"Jan 26, 2023","RM Sotheby's • Jan 26, 2023",RM Sotheby's,"Phoenix, AZ, USA",Phoenix,,https://images.classic.com/vehicles/92c75aee48c5923901190fad1195735c8a1f9165.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-zffgj34b000094277-4Ml8b2p/,/veh/1992-ferrari-f40-zffgj34b000094277-4Ml8b2p/,1992 Ferrari F40 Manual,,,,,2150000,"$2,150,000",,https://www.classic.com/veh/1992-ferrari-f40-zffgj34b000094277-4Ml8b2p/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Sold
"Jan 14, 2023","Mecum • Jan 14, 2023",Mecum,"Kissimmee, FL, USA",Kissimmee,,https://images.classic.com/vehicles/4a1f058a25f1b887cfdae74c1a168670.jpeg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-zffmn34a9n0092189-4a6krLn/,/veh/1992-ferrari-f40-zffmn34a9n0092189-4a6krLn/,1992 Ferrari F40 Manual,,,,,3135000,"$3,135,000",,https://www.classic.com/veh/1992-ferrari-f40-zffmn34a9n0092189-4a6krLn/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Sold
"Jan 12, 2023","Sackey & Co. • Jan 12, 2023",Sackey & Co.,"Ontario, CAN",Ontario,,https://images.classic.com/vehicles/0f4b3cd01d405295e8fba484f43877801944d130.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffmn34a4m0089523-4ZyxJ2p/,/veh/1991-ferrari-f40-zffmn34a4m0089523-4ZyxJ2p/,1991 Ferrari F40 Manual,,,,,,,,https://www.classic.com/veh/1991-ferrari-f40-zffmn34a4m0089523-4ZyxJ2p/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Not Sold
"Dec 10, 2022","RM Sotheby's • Dec 10, 2022",RM Sotheby's,"Miami Beach, FL, USA",Miami Beach,,https://images.classic.com/vehicles/0ba0fe79697be9a1506f1b7b40374e114957aae1.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffmn34a2l0085596-pEK1QJn/,/veh/1990-ferrari-f40-zffmn34a2l0085596-pEK1QJn/,1990 Ferrari F40 Manual,,,,,3250000,"$3,250,000",,https://www.classic.com/veh/1990-ferrari-f40-zffmn34a2l0085596-pEK1QJn/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Sold
"Jun 22, 2015","Artcurial (EU) • Jun 22, 2015",Artcurial (EU),"Paris, Ile-de-France, FRA",Paris,,https://images.classic.com/vehicles/d188c1a13df3ff63e3691dd2902f503b337878e9.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffgj34b000089385-WNk7Bqp/,/veh/1991-ferrari-f40-zffgj34b000089385-WNk7Bqp/,1991 Ferrari F40 Manual,,,,,1149475,"$1,149,475",,https://www.classic.com/veh/1991-ferrari-f40-zffgj34b000089385-WNk7Bqp/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Sold
"Nov 5, 2022","RM Sotheby's • Nov 5, 2022",RM Sotheby's,"London, GBR",London,,https://images.classic.com/vehicles/e21fd618521a097714aac3f227f72bbefcbc15b8.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffgj34b000088895-nKJNo54/,/veh/1991-ferrari-f40-zffgj34b000088895-nKJNo54/,1991 Ferrari F40 Manual,,,,,1605648,"$1,605,648",,https://www.classic.com/veh/1991-ferrari-f40-zffgj34b000088895-nKJNo54/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Sold
"Aug 19, 2016","Bonhams • Aug 19, 2016",Bonhams,"Carmel, CA, USA",Carmel,,https://images.classic.com/vehicles/ca6feb67c6943d72d3edb7aed7833dcc31ea330f.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1989-ferrari-f40-zffgj34b000079763-pdD9MRp/,/veh/1989-ferrari-f40-zffgj34b000079763-pdD9MRp/,1989 Ferrari F40 Manual,,,,,1155000,"$1,155,000",,https://www.classic.com/veh/1989-ferrari-f40-zffgj34b000079763-pdD9MRp/,1989,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Sold
"Jul 19, 2021","The Market • Jul 19, 2021",The Market,"Vale of White Horse, GBR",Vale of White Horse,,https://images.classic.com/vehicles/bafc2f7b4feb6e4155f5cdaaee8c0e85f92edbc6.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1989-ferrari-f40-zffgj34b000080746-n1zG5qW/,/veh/1989-ferrari-f40-zffgj34b000080746-n1zG5qW/,1989 Ferrari F40 Manual,,,,,1367803,"$1,367,803",,https://www.classic.com/veh/1989-ferrari-f40-zffgj34b000080746-n1zG5qW/,1989,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Sold
"Mar 10, 2017","Gooding Christie's • Mar 10, 2017",Gooding Christie's,"Nassau County, FL, USA",Nassau County,,https://images.classic.com/vehicles/207fbeaf0827eb81ba589e95c1749a00533a141b.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffmn34a0l0087041-LWYwLL4/,/veh/1990-ferrari-f40-zffmn34a0l0087041-LWYwLL4/,1990 Ferrari F40 Manual,,,,,1485000,"$1,485,000",,https://www.classic.com/veh/1990-ferrari-f40-zffmn34a0l0087041-LWYwLL4/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Sold
"May 19, 2022","Bring a Trailer • May 19, 2022",Bring a Trailer,"Los Angeles, CA, USA",Los Angeles,,https://images.classic.com/vehicles/47bc4f808b70951feb69c2869ccdb01b5825d08d.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000084089-4aAkPg4/,/veh/1990-ferrari-f40-zffgj34b000084089-4aAkPg4/,1990 Ferrari F40 Manual,,,,,1960000,"$1,960,000
        
    
    
  
    
        
  info

      
  
  
    
    
      
          Highest Bid",,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000084089-4aAkPg4/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Not Sold
"Aug 5, 2022","Bring a Trailer • Aug 5, 2022",Bring a Trailer,"San Diego, CA, USA",San Diego,,https://images.classic.com/vehicles/05c60aba403db6f1ffbf1d969d3d99e6367727d1.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-zffgj34b000094545-pele5OW/,/veh/1992-ferrari-f40-zffgj34b000094545-pele5OW/,1992 Ferrari F40 Manual,,,,,2440444,"$2,440,444",,https://www.classic.com/veh/1992-ferrari-f40-zffgj34b000094545-pele5OW/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Sold
"Jul 3, 2022","Bonhams • Jul 3, 2022",Bonhams,"Gstaad, CHE",Gstaad,,https://images.classic.com/vehicles/637c7096fc6b7ab0839daed2c5a387981003807a.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffgj34b000089982-4rNMay4/,/veh/1991-ferrari-f40-zffgj34b000089982-4rNMay4/,1991 Ferrari F40 Manual,,,,,2039426,"$2,039,426",,https://www.classic.com/veh/1991-ferrari-f40-zffgj34b000089982-4rNMay4/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Sold
"Mar 18, 2022","Artcurial (EU) • Mar 18, 2022",Artcurial (EU),"Paris, FRA",Paris,,https://images.classic.com/vehicles/ae300f8cf5fd205a20d13f16af2386201e4dfb0b.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1989-ferrari-f40-zffgj34b000080761-p0br23n/,/veh/1989-ferrari-f40-zffgj34b000080761-p0br23n/,1989 Ferrari F40 Manual,,,,,2325790,"$2,325,790",,https://www.classic.com/veh/1989-ferrari-f40-zffgj34b000080761-p0br23n/,1989,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Sold
"Mar 4, 2022","Gooding Christie's • Mar 4, 2022",Gooding Christie's,"Fernandina Beach, FL, USA",Fernandina Beach,,https://images.classic.com/vehicles/53ac7af14a41cdcd3e8474a779a0dd722fbd9396?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffmn34axm0090000-WYg2AA4/,/veh/1991-ferrari-f40-zffmn34axm0090000-WYg2AA4/,1991 Ferrari F40 Manual,,,,,2452500,"$2,452,500",,https://www.classic.com/veh/1991-ferrari-f40-zffmn34axm0090000-WYg2AA4/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Sold
"Jan 31, 2022","ISSIMI • Jan 31, 2022",ISSIMI,"Redwood City, CA, USA",Redwood City,,https://images.classic.com/vehicles/740976743c962daffea655b9fb5944a8b424eccd.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000079655-p0PLlwp/,/veh/1990-ferrari-f40-zffgj34b000079655-p0PLlwp/,1990 Ferrari F40 Manual,,,,,,,,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000079655-p0PLlwp/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=3&q=Ferrari+F40,Sold
"Oct 10, 2021","Bonhams • Oct 10, 2021",Bonhams,Belgium,Belgium,,https://images.classic.com/vehicles/5af44571ac005cea36fd04c0d5d6792c0e719597.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1989-ferrari-f40-berlinetta-zffgj34b000083620-pJaemaW/,/veh/1989-ferrari-f40-berlinetta-zffgj34b000083620-pJaemaW/,1989 Ferrari F40 Berlinetta Manual,,,,,2129038,"$2,129,038",,https://www.classic.com/veh/1989-ferrari-f40-berlinetta-zffgj34b000083620-pJaemaW/,1989,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Sold
"Aug 13, 2021","Gooding Christie's • Aug 13, 2021",Gooding Christie's,"Monterey County, CA, USA",Monterey County,,https://images.classic.com/vehicles/4333fb5786eec54f23dbc4c14083d9c32955761f?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-zffmn34a7n0093518-pz1jgjW/,/veh/1992-ferrari-f40-zffmn34a7n0093518-pz1jgjW/,1992 Ferrari F40 Manual,,,,,2892500,"$2,892,500",,https://www.classic.com/veh/1992-ferrari-f40-zffmn34a7n0093518-pz1jgjW/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Sold
"Aug 19, 2017","RM Sotheby's • Aug 19, 2017",RM Sotheby's,"Monterey, CA, USA",Monterey,,https://images.classic.com/vehicles/33d28440162f76fd2a7010c035ea17d3cf1862fb.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffmn34a9m0087895-knX8M1n/,/veh/1991-ferrari-f40-zffmn34a9m0087895-knX8M1n/,1991 Ferrari F40 Manual,,,,,1540000,"$1,540,000",,https://www.classic.com/veh/1991-ferrari-f40-zffmn34a9m0087895-knX8M1n/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=5&q=Ferrari+F40,Sold
"Aug 13, 2021","Bonhams • Aug 13, 2021",Bonhams,"Roseville, CA, USA",Roseville,,https://images.classic.com/vehicles/4d88b39921ee63daedde90a626663131663d88bb.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-zffmn34a7n0093065-WYLlJGn/,/veh/1992-ferrari-f40-zffmn34a7n0093065-WYLlJGn/,1992 Ferrari  F40 Manual,,,,,1600000,"$1,600,000",,https://www.classic.com/veh/1992-ferrari-f40-zffmn34a7n0093065-WYLlJGn/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Sold
"Jul 9, 2021","Bonhams • Jul 9, 2021",Bonhams,"Chichester, GBR",Chichester,,https://images.classic.com/vehicles/c86cf97be9bbacadca52165ffa1056a06b07e6d6.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-berlinetta-zffgj34b000084104-nOmEVwp/,/veh/1990-ferrari-f40-berlinetta-zffgj34b000084104-nOmEVwp/,1990 Ferrari F40 Berlinetta Manual,,,,,1228005,"$1,228,005",,https://www.classic.com/veh/1990-ferrari-f40-berlinetta-zffgj34b000084104-nOmEVwp/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Sold
"Nov 23, 2019","Worldwide Auctioneers • Nov 23, 2019",Worldwide Auctioneers,"Ar Riyāḑ, SAU",Ar Riyāḑ,,https://images.classic.com/vehicles/6da945b3e5369a171361ae86b27cb69ee95a5416.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-zffmn34a0n0093103-nlmwJdW/,/veh/1992-ferrari-f40-zffmn34a0n0093103-nlmwJdW/,1992 Ferrari F40 Manual,,,,,1450000,"$1,450,000
        
    
    
  
    
        
  info

      
  
  
    
    
      
          Highest Bid",,https://www.classic.com/veh/1992-ferrari-f40-zffmn34a0n0093103-nlmwJdW/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Not Sold
"Mar 13, 2015","Gooding Christie's • Mar 13, 2015",Gooding Christie's,"Fernandina Beach, FL, USA",Fernandina Beach,,https://images.classic.com/vehicles/cc8da0b7c450f84610d67b44d3c569e27b74d1dc.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffmn34a8m0088374-k4ZwKqn/,/veh/1991-ferrari-f40-zffmn34a8m0088374-k4ZwKqn/,1991 Ferrari F40 Manual,,,,,1622500,"$1,622,500",,https://www.classic.com/veh/1991-ferrari-f40-zffmn34a8m0088374-k4ZwKqn/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Sold
"Oct 31, 2020","RM Sotheby's • Oct 31, 2020",RM Sotheby's,"London, GBR",London,,https://images.classic.com/vehicles/15273b07c414dd92a386ea28849da63cb1b62a93.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000084643-pEo9Lwn/,/veh/1990-ferrari-f40-zffgj34b000084643-pEo9Lwn/,1990 Ferrari F40 Manual,,,,,,,,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000084643-pEo9Lwn/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Not Sold
"Sep 4, 2014","Iconic Auctioneers • Sep 4, 2014",Iconic Auctioneers,,,,https://images.classic.com/vehicles/7db71418f61f414b8cee69c938600d6533241a39.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffgj34b000088446-WbDQMm4/,/veh/1991-ferrari-f40-zffgj34b000088446-WbDQMm4/,1991 Ferrari F40,,,,,,,,https://www.classic.com/veh/1991-ferrari-f40-zffgj34b000088446-WbDQMm4/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=7&q=Ferrari+F40,Not Sold
"Aug 15, 2020","RM Sotheby's • Aug 15, 2020",RM Sotheby's,"Stuart, FL, USA",Stuart,,https://images.classic.com/vehicles/9969ac5ba556718b686c75090155db4d77f0dd4d.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffmn34a6m0087627-p6zZkgp/,/veh/1991-ferrari-f40-zffmn34a6m0087627-p6zZkgp/,1991 Ferrari F40 Manual,,,,,1386000,"$1,386,000",,https://www.classic.com/veh/1991-ferrari-f40-zffmn34a6m0087627-p6zZkgp/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Sold
"Aug 7, 2020","Gooding Christie's • Aug 7, 2020",Gooding Christie's,,,,https://images.classic.com/vehicles/21aca16fd0a119581ec39398b9c80254859835a0.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-zffmn34a4n0090446-nmAaNDn/,/veh/1992-ferrari-f40-zffmn34a4n0090446-nmAaNDn/,1992 Ferrari F40 Manual,,,,,1628000,"$1,628,000",,https://www.classic.com/veh/1992-ferrari-f40-zffmn34a4n0090446-nmAaNDn/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Sold
"Jul 21, 2020","Artcurial (EU) • Jul 21, 2020",Artcurial (EU),MCO,MCO,,https://images.classic.com/vehicles/930e170505c509c1e5166291e0ff3bf487aeb25b.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-84997-n3Y1Vlp/,/veh/1990-ferrari-f40-84997-n3Y1Vlp/,1990 Ferrari F40 Manual,,,,,1098024,"$1,098,024",,https://www.classic.com/veh/1990-ferrari-f40-84997-n3Y1Vlp/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Sold
"Aug 15, 2015","Gooding Christie's • Aug 15, 2015",Gooding Christie's,"Pebble Beach, CA, USA",Pebble Beach,,https://images.classic.com/vehicles/feda985305192608451b630f88cd2d8d702fd1f2.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1992-ferrari-f40-zffmn34a3n0092978-WbBqZyW/,/veh/1992-ferrari-f40-zffmn34a3n0092978-WbBqZyW/,1992 Ferrari F40 Manual,,,,,1375000,"$1,375,000",,https://www.classic.com/veh/1992-ferrari-f40-zffmn34a3n0092978-WbBqZyW/,1992,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=6&q=Ferrari+F40,Sold
"Feb 7, 2020","Artcurial (EU) • Feb 7, 2020",Artcurial (EU),"Irving, TX, FRA",Irving,,https://images.classic.com/vehicles/a120f14071ad2d541252246b19257b3c0810e762.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1991-ferrari-f40-zffgj34b000084662-4aDwklp/,/veh/1991-ferrari-f40-zffgj34b000084662-4aDwklp/,1991 Ferrari F40 Manual,,,,,1220674,"$1,220,674",,https://www.classic.com/veh/1991-ferrari-f40-zffgj34b000084662-4aDwklp/,1991,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Sold
"Nov 30, 2019","RM Sotheby's • Nov 30, 2019",RM Sotheby's,"Abu Dhabi, Abu Dhabi Emirate, ARE",Abu Dhabi,,https://images.classic.com/vehicles/ae19da88d3842e2273a69e519785c42a7d9c1e00.jpg?ar=16%3A9&fit=crop&h=338&w=600,/veh/1990-ferrari-f40-zffgj34b000084467-3n2DGBp/,/veh/1990-ferrari-f40-zffgj34b000084467-3n2DGBp/,1990 Ferrari F40 Manual,,,,,,,,https://www.classic.com/veh/1990-ferrari-f40-zffgj34b000084467-3n2DGBp/,1990,https://www.classic.com/search/?filters[make]=4&filters[model]=68&page=4&q=Ferrari+F40,Not Sold
